ID,SimNumber,RQAclass,PEclass,HVAclass,DTclass
53,Sim.83,chaotic,chaotic,chaotic,chaotic
54,Sim.83,chaotic,chaotic,chaotic,chaotic
55,Sim.83,chaotic,chaotic,chaotic,chaotic
56,Sim.83,chaotic,chaotic,chaotic,chaotic
57,Sim.83,not chaotic,chaotic,chaotic,chaotic
58,Sim.83,not chaotic,chaotic,chaotic,chaotic
59,Sim.83,chaotic,chaotic,not chaotic,chaotic
60,Sim.83,chaotic,chaotic,chaotic,chaotic
61,Sim.83,chaotic,chaotic,chaotic,chaotic
62,Sim.83,chaotic,chaotic,chaotic,not chaotic
63,Sim.83,chaotic,chaotic,chaotic,chaotic
64,Sim.83,chaotic,chaotic,chaotic,not chaotic
65,Sim.83,not chaotic,not chaotic,not chaotic,not chaotic
66,Sim.83,chaotic,not chaotic,not chaotic,not chaotic
67,Sim.83,not chaotic,not chaotic,not chaotic,not chaotic
68,Sim.83,chaotic,not chaotic,not chaotic,not chaotic
69,Sim.83,not chaotic,not chaotic,not chaotic,not chaotic
70,Sim.83,not chaotic,not chaotic,not chaotic,not chaotic
71,Sim.83,not chaotic,not chaotic,not chaotic,not chaotic
72,Sim.83,not chaotic,not chaotic,not chaotic,not chaotic
73,Sim.83,not chaotic,chaotic,not chaotic,not chaotic
74,Sim.83,not chaotic,chaotic,chaotic,not chaotic
75,Sim.83,not chaotic,chaotic,not chaotic,not chaotic
76,Sim.83,not chaotic,chaotic,not chaotic,not chaotic
77,Sim.83,not chaotic,chaotic,chaotic,not chaotic
78,Sim.83,not chaotic,chaotic,not chaotic,not chaotic
79,Sim.83,not chaotic,not chaotic,chaotic,not chaotic
80,Sim.83,not chaotic,chaotic,not chaotic,not chaotic
81,Sim.83,chaotic,not chaotic,not chaotic,not chaotic
82,Sim.83,chaotic,not chaotic,not chaotic,not chaotic
83,Sim.83,chaotic,chaotic,not chaotic,not chaotic
84,Sim.83,chaotic,chaotic,not chaotic,not chaotic
85,Sim.83,not chaotic,not chaotic,chaotic,not chaotic
86,Sim.83,not chaotic,not chaotic,chaotic,not chaotic
87,Sim.83,chaotic,not chaotic,not chaotic,not chaotic
88,Sim.83,not chaotic,not chaotic,chaotic,not chaotic
89,Sim.83,not chaotic,not chaotic,not chaotic,not chaotic
90,Sim.83,not chaotic,not chaotic,chaotic,not chaotic
91,Sim.83,not chaotic,not chaotic,not chaotic,not chaotic
92,Sim.83,not chaotic,not chaotic,chaotic,not chaotic
93,Sim.83,not chaotic,not chaotic,not chaotic,not chaotic
94,Sim.83,not chaotic,not chaotic,chaotic,not chaotic
95,Sim.83,not chaotic,not chaotic,not chaotic,not chaotic
96,Sim.83,not chaotic,not chaotic,not chaotic,not chaotic
1,Sim.84,not chaotic,not chaotic,not chaotic,not chaotic
2,Sim.84,not chaotic,not chaotic,not chaotic,not chaotic
3,Sim.84,chaotic,not chaotic,not chaotic,not chaotic
4,Sim.84,chaotic,not chaotic,not chaotic,chaotic
5,Sim.84,not chaotic,not chaotic,not chaotic,not chaotic
6,Sim.84,not chaotic,not chaotic,not chaotic,not chaotic
7,Sim.84,chaotic,not chaotic,not chaotic,not chaotic
8,Sim.84,chaotic,not chaotic,not chaotic,chaotic
9,Sim.84,not chaotic,not chaotic,not chaotic,not chaotic
10,Sim.84,not chaotic,not chaotic,not chaotic,not chaotic
11,Sim.84,chaotic,not chaotic,not chaotic,not chaotic
12,Sim.84,chaotic,not chaotic,not chaotic,chaotic
13,Sim.84,not chaotic,not chaotic,not chaotic,not chaotic
14,Sim.84,not chaotic,not chaotic,not chaotic,not chaotic
15,Sim.84,not chaotic,not chaotic,not chaotic,chaotic
16,Sim.84,chaotic,not chaotic,not chaotic,not chaotic
17,Sim.84,chaotic,chaotic,not chaotic,not chaotic
18,Sim.84,chaotic,chaotic,not chaotic,chaotic
19,Sim.84,chaotic,chaotic,not chaotic,not chaotic
20,Sim.84,chaotic,chaotic,not chaotic,not chaotic
21,Sim.84,chaotic,chaotic,not chaotic,not chaotic
22,Sim.84,chaotic,chaotic,not chaotic,not chaotic
23,Sim.84,chaotic,chaotic,not chaotic,not chaotic
24,Sim.84,chaotic,chaotic,not chaotic,chaotic
25,Sim.84,not chaotic,chaotic,not chaotic,not chaotic
26,Sim.84,chaotic,chaotic,not chaotic,not chaotic
27,Sim.84,chaotic,chaotic,chaotic,not chaotic
28,Sim.84,chaotic,chaotic,not chaotic,not chaotic
29,Sim.84,chaotic,chaotic,not chaotic,not chaotic
30,Sim.84,not chaotic,chaotic,not chaotic,chaotic
31,Sim.84,not chaotic,chaotic,not chaotic,not chaotic
32,Sim.84,not chaotic,chaotic,not chaotic,not chaotic
33,Sim.84,not chaotic,not chaotic,not chaotic,not chaotic
34,Sim.84,not chaotic,not chaotic,not chaotic,not chaotic
35,Sim.84,chaotic,not chaotic,not chaotic,not chaotic
36,Sim.84,not chaotic,not chaotic,not chaotic,not chaotic
37,Sim.84,chaotic,not chaotic,not chaotic,not chaotic
38,Sim.84,not chaotic,not chaotic,not chaotic,not chaotic
39,Sim.84,not chaotic,not chaotic,not chaotic,not chaotic
40,Sim.84,chaotic,not chaotic,not chaotic,not chaotic
41,Sim.84,not chaotic,not chaotic,not chaotic,not chaotic
42,Sim.84,chaotic,not chaotic,not chaotic,not chaotic
43,Sim.84,not chaotic,not chaotic,not chaotic,not chaotic
44,Sim.84,chaotic,not chaotic,not chaotic,not chaotic
45,Sim.84,chaotic,not chaotic,not chaotic,not chaotic
46,Sim.84,chaotic,not chaotic,not chaotic,not chaotic
47,Sim.84,not chaotic,not chaotic,not chaotic,not chaotic
48,Sim.84,not chaotic,not chaotic,chaotic,not chaotic
49,Sim.84,chaotic,chaotic,chaotic,chaotic
50,Sim.84,chaotic,chaotic,chaotic,chaotic
51,Sim.84,chaotic,chaotic,chaotic,chaotic
52,Sim.84,chaotic,chaotic,chaotic,not chaotic
53,Sim.84,chaotic,chaotic,chaotic,chaotic
54,Sim.84,chaotic,chaotic,chaotic,chaotic
55,Sim.84,chaotic,chaotic,chaotic,chaotic
56,Sim.84,chaotic,chaotic,chaotic,chaotic
57,Sim.84,chaotic,chaotic,chaotic,chaotic
58,Sim.84,chaotic,chaotic,chaotic,chaotic
59,Sim.84,not chaotic,not chaotic,chaotic,chaotic
60,Sim.84,chaotic,chaotic,chaotic,chaotic
61,Sim.84,chaotic,chaotic,chaotic,not chaotic
62,Sim.84,chaotic,chaotic,not chaotic,chaotic
63,Sim.84,chaotic,chaotic,chaotic,chaotic
64,Sim.84,not chaotic,chaotic,chaotic,chaotic
65,Sim.84,not chaotic,not chaotic,not chaotic,not chaotic
66,Sim.84,not chaotic,not chaotic,not chaotic,not chaotic
67,Sim.84,not chaotic,not chaotic,not chaotic,not chaotic
68,Sim.84,not chaotic,not chaotic,not chaotic,not chaotic
69,Sim.84,chaotic,not chaotic,not chaotic,not chaotic
70,Sim.84,not chaotic,not chaotic,not chaotic,not chaotic
71,Sim.84,not chaotic,chaotic,not chaotic,not chaotic
72,Sim.84,not chaotic,not chaotic,not chaotic,not chaotic
73,Sim.84,not chaotic,chaotic,not chaotic,not chaotic
74,Sim.84,not chaotic,chaotic,not chaotic,not chaotic
75,Sim.84,not chaotic,chaotic,not chaotic,not chaotic
76,Sim.84,not chaotic,chaotic,not chaotic,not chaotic
77,Sim.84,not chaotic,chaotic,not chaotic,not chaotic
78,Sim.84,not chaotic,not chaotic,chaotic,not chaotic
79,Sim.84,not chaotic,not chaotic,chaotic,not chaotic
80,Sim.84,not chaotic,chaotic,not chaotic,not chaotic
81,Sim.84,chaotic,not chaotic,not chaotic,not chaotic
82,Sim.84,chaotic,not chaotic,not chaotic,not chaotic
83,Sim.84,chaotic,chaotic,not chaotic,not chaotic
84,Sim.84,chaotic,chaotic,not chaotic,not chaotic
85,Sim.84,not chaotic,chaotic,chaotic,not chaotic
86,Sim.84,chaotic,chaotic,chaotic,not chaotic
87,Sim.84,not chaotic,not chaotic,chaotic,not chaotic
88,Sim.84,not chaotic,not chaotic,not chaotic,not chaotic
89,Sim.84,not chaotic,not chaotic,chaotic,not chaotic
90,Sim.84,not chaotic,not chaotic,not chaotic,not chaotic
91,Sim.84,not chaotic,not chaotic,not chaotic,not chaotic
92,Sim.84,not chaotic,not chaotic,chaotic,not chaotic
93,Sim.84,not chaotic,not chaotic,not chaotic,not chaotic
94,Sim.84,not chaotic,not chaotic,not chaotic,not chaotic
95,Sim.84,not chaotic,not chaotic,chaotic,not chaotic
96,Sim.84,not chaotic,not chaotic,not chaotic,not chaotic
1,Sim.85,not chaotic,not chaotic,not chaotic,not chaotic
2,Sim.85,not chaotic,not chaotic,not chaotic,not chaotic
3,Sim.85,chaotic,not chaotic,not chaotic,not chaotic
4,Sim.85,chaotic,not chaotic,not chaotic,chaotic
5,Sim.85,not chaotic,not chaotic,not chaotic,not chaotic
6,Sim.85,not chaotic,not chaotic,not chaotic,not chaotic
7,Sim.85,chaotic,not chaotic,not chaotic,not chaotic
8,Sim.85,chaotic,not chaotic,not chaotic,chaotic
9,Sim.85,not chaotic,not chaotic,not chaotic,not chaotic
10,Sim.85,chaotic,not chaotic,not chaotic,not chaotic
11,Sim.85,not chaotic,not chaotic,not chaotic,not chaotic
12,Sim.85,not chaotic,not chaotic,not chaotic,chaotic
13,Sim.85,not chaotic,not chaotic,not chaotic,not chaotic
14,Sim.85,not chaotic,not chaotic,not chaotic,not chaotic
15,Sim.85,not chaotic,not chaotic,not chaotic,not chaotic
16,Sim.85,chaotic,not chaotic,not chaotic,chaotic
17,Sim.85,chaotic,chaotic,not chaotic,not chaotic
18,Sim.85,chaotic,chaotic,not chaotic,not chaotic
19,Sim.85,chaotic,chaotic,not chaotic,chaotic
20,Sim.85,chaotic,chaotic,not chaotic,chaotic
21,Sim.85,chaotic,chaotic,not chaotic,not chaotic
22,Sim.85,not chaotic,chaotic,not chaotic,not chaotic
23,Sim.85,not chaotic,chaotic,not chaotic,not chaotic
24,Sim.85,not chaotic,chaotic,not chaotic,not chaotic
25,Sim.85,not chaotic,chaotic,not chaotic,not chaotic
26,Sim.85,not chaotic,chaotic,not chaotic,not chaotic
27,Sim.85,not chaotic,chaotic,not chaotic,not chaotic
28,Sim.85,not chaotic,chaotic,not chaotic,not chaotic
29,Sim.85,not chaotic,chaotic,not chaotic,not chaotic
30,Sim.85,chaotic,chaotic,not chaotic,not chaotic
31,Sim.85,not chaotic,chaotic,not chaotic,not chaotic
32,Sim.85,not chaotic,chaotic,not chaotic,not chaotic
33,Sim.85,not chaotic,not chaotic,not chaotic,not chaotic
34,Sim.85,not chaotic,not chaotic,not chaotic,not chaotic
35,Sim.85,not chaotic,not chaotic,not chaotic,not chaotic
36,Sim.85,chaotic,not chaotic,not chaotic,not chaotic
37,Sim.85,not chaotic,not chaotic,not chaotic,not chaotic
38,Sim.85,chaotic,not chaotic,not chaotic,not chaotic
39,Sim.85,not chaotic,not chaotic,not chaotic,not chaotic
40,Sim.85,chaotic,not chaotic,not chaotic,not chaotic
41,Sim.85,chaotic,not chaotic,not chaotic,not chaotic
42,Sim.85,chaotic,not chaotic,not chaotic,not chaotic
43,Sim.85,chaotic,not chaotic,not chaotic,not chaotic
44,Sim.85,not chaotic,not chaotic,not chaotic,not chaotic
45,Sim.85,chaotic,not chaotic,not chaotic,not chaotic
46,Sim.85,not chaotic,not chaotic,not chaotic,not chaotic
47,Sim.85,chaotic,not chaotic,not chaotic,not chaotic
48,Sim.85,chaotic,not chaotic,not chaotic,not chaotic
49,Sim.85,chaotic,chaotic,chaotic,chaotic
50,Sim.85,chaotic,chaotic,chaotic,chaotic
51,Sim.85,chaotic,chaotic,chaotic,chaotic
52,Sim.85,chaotic,chaotic,not chaotic,chaotic
53,Sim.85,chaotic,chaotic,chaotic,chaotic
54,Sim.85,chaotic,chaotic,chaotic,chaotic
55,Sim.85,chaotic,chaotic,chaotic,chaotic
56,Sim.85,chaotic,chaotic,chaotic,chaotic
57,Sim.85,chaotic,chaotic,chaotic,chaotic
58,Sim.85,chaotic,chaotic,chaotic,chaotic
59,Sim.85,not chaotic,chaotic,chaotic,not chaotic
60,Sim.85,chaotic,chaotic,chaotic,chaotic
61,Sim.85,not chaotic,chaotic,chaotic,chaotic
62,Sim.85,not chaotic,chaotic,chaotic,not chaotic
63,Sim.85,not chaotic,not chaotic,chaotic,chaotic
64,Sim.85,chaotic,chaotic,chaotic,chaotic
65,Sim.85,not chaotic,not chaotic,not chaotic,not chaotic
66,Sim.85,not chaotic,not chaotic,not chaotic,not chaotic
67,Sim.85,not chaotic,not chaotic,not chaotic,not chaotic
68,Sim.85,not chaotic,not chaotic,not chaotic,not chaotic
69,Sim.85,not chaotic,not chaotic,not chaotic,not chaotic
70,Sim.85,not chaotic,not chaotic,not chaotic,not chaotic
71,Sim.85,chaotic,not chaotic,not chaotic,not chaotic
72,Sim.85,not chaotic,chaotic,not chaotic,not chaotic
73,Sim.85,not chaotic,chaotic,not chaotic,not chaotic
74,Sim.85,not chaotic,chaotic,not chaotic,not chaotic
75,Sim.85,not chaotic,chaotic,not chaotic,not chaotic
76,Sim.85,not chaotic,chaotic,not chaotic,not chaotic
77,Sim.85,not chaotic,chaotic,not chaotic,not chaotic
78,Sim.85,not chaotic,chaotic,chaotic,not chaotic
79,Sim.85,not chaotic,not chaotic,chaotic,not chaotic
80,Sim.85,not chaotic,chaotic,chaotic,not chaotic
81,Sim.85,chaotic,chaotic,not chaotic,not chaotic
82,Sim.85,chaotic,chaotic,not chaotic,not chaotic
83,Sim.85,chaotic,chaotic,not chaotic,not chaotic
84,Sim.85,chaotic,not chaotic,not chaotic,not chaotic
85,Sim.85,chaotic,chaotic,chaotic,not chaotic
86,Sim.85,not chaotic,not chaotic,chaotic,not chaotic
87,Sim.85,not chaotic,chaotic,chaotic,not chaotic
88,Sim.85,chaotic,not chaotic,chaotic,not chaotic
89,Sim.85,not chaotic,not chaotic,chaotic,not chaotic
90,Sim.85,not chaotic,not chaotic,chaotic,not chaotic
91,Sim.85,not chaotic,not chaotic,not chaotic,not chaotic
92,Sim.85,not chaotic,not chaotic,not chaotic,not chaotic
93,Sim.85,not chaotic,not chaotic,chaotic,not chaotic
94,Sim.85,not chaotic,not chaotic,chaotic,not chaotic
95,Sim.85,not chaotic,not chaotic,chaotic,not chaotic
96,Sim.85,chaotic,not chaotic,chaotic,not chaotic
1,Sim.86,not chaotic,not chaotic,not chaotic,not chaotic
2,Sim.86,not chaotic,not chaotic,not chaotic,not chaotic
3,Sim.86,chaotic,not chaotic,not chaotic,chaotic
4,Sim.86,chaotic,not chaotic,not chaotic,chaotic
5,Sim.86,not chaotic,not chaotic,not chaotic,not chaotic
6,Sim.86,not chaotic,not chaotic,not chaotic,not chaotic
7,Sim.86,chaotic,not chaotic,not chaotic,not chaotic
8,Sim.86,chaotic,not chaotic,not chaotic,chaotic
9,Sim.86,not chaotic,not chaotic,not chaotic,not chaotic
10,Sim.86,not chaotic,not chaotic,not chaotic,not chaotic
11,Sim.86,chaotic,not chaotic,not chaotic,not chaotic
12,Sim.86,not chaotic,not chaotic,not chaotic,not chaotic
13,Sim.86,not chaotic,not chaotic,not chaotic,not chaotic
14,Sim.86,not chaotic,not chaotic,not chaotic,not chaotic
15,Sim.86,chaotic,not chaotic,not chaotic,not chaotic
16,Sim.86,not chaotic,not chaotic,not chaotic,chaotic
17,Sim.86,chaotic,chaotic,not chaotic,chaotic
18,Sim.86,chaotic,chaotic,not chaotic,chaotic
19,Sim.86,chaotic,chaotic,not chaotic,not chaotic
20,Sim.86,chaotic,chaotic,not chaotic,not chaotic
21,Sim.86,chaotic,chaotic,not chaotic,not chaotic
22,Sim.86,chaotic,chaotic,not chaotic,not chaotic
23,Sim.86,not chaotic,chaotic,not chaotic,not chaotic
24,Sim.86,not chaotic,chaotic,not chaotic,chaotic
25,Sim.86,not chaotic,chaotic,not chaotic,not chaotic
26,Sim.86,chaotic,chaotic,not chaotic,not chaotic
27,Sim.86,chaotic,chaotic,not chaotic,not chaotic
28,Sim.86,chaotic,chaotic,not chaotic,not chaotic
29,Sim.86,chaotic,chaotic,not chaotic,not chaotic
30,Sim.86,not chaotic,chaotic,not chaotic,not chaotic
31,Sim.86,not chaotic,chaotic,not chaotic,not chaotic
32,Sim.86,chaotic,chaotic,not chaotic,not chaotic
33,Sim.86,not chaotic,not chaotic,not chaotic,not chaotic
34,Sim.86,not chaotic,not chaotic,not chaotic,not chaotic
35,Sim.86,not chaotic,not chaotic,not chaotic,not chaotic
36,Sim.86,chaotic,not chaotic,not chaotic,not chaotic
37,Sim.86,chaotic,not chaotic,not chaotic,not chaotic
38,Sim.86,not chaotic,not chaotic,not chaotic,not chaotic
39,Sim.86,not chaotic,not chaotic,not chaotic,not chaotic
40,Sim.86,chaotic,not chaotic,not chaotic,not chaotic
41,Sim.86,chaotic,not chaotic,not chaotic,not chaotic
42,Sim.86,not chaotic,not chaotic,not chaotic,not chaotic
43,Sim.86,not chaotic,not chaotic,not chaotic,not chaotic
44,Sim.86,chaotic,not chaotic,not chaotic,not chaotic
45,Sim.86,chaotic,not chaotic,not chaotic,not chaotic
46,Sim.86,not chaotic,not chaotic,not chaotic,not chaotic
47,Sim.86,not chaotic,not chaotic,not chaotic,not chaotic
48,Sim.86,not chaotic,chaotic,chaotic,not chaotic
49,Sim.86,chaotic,chaotic,chaotic,chaotic
50,Sim.86,chaotic,chaotic,chaotic,chaotic
51,Sim.86,chaotic,chaotic,chaotic,chaotic
52,Sim.86,not chaotic,chaotic,not chaotic,chaotic
53,Sim.86,chaotic,chaotic,chaotic,chaotic
54,Sim.86,chaotic,chaotic,chaotic,chaotic
55,Sim.86,chaotic,chaotic,chaotic,chaotic
56,Sim.86,chaotic,chaotic,chaotic,chaotic
57,Sim.86,chaotic,chaotic,not chaotic,chaotic
58,Sim.86,not chaotic,chaotic,chaotic,chaotic
59,Sim.86,not chaotic,chaotic,chaotic,chaotic
60,Sim.86,chaotic,chaotic,chaotic,chaotic
61,Sim.86,chaotic,chaotic,chaotic,not chaotic
62,Sim.86,not chaotic,chaotic,chaotic,not chaotic
63,Sim.86,chaotic,chaotic,not chaotic,chaotic
64,Sim.86,not chaotic,chaotic,chaotic,chaotic
65,Sim.86,not chaotic,not chaotic,not chaotic,not chaotic
66,Sim.86,not chaotic,not chaotic,not chaotic,not chaotic
67,Sim.86,not chaotic,not chaotic,not chaotic,not chaotic
68,Sim.86,not chaotic,not chaotic,not chaotic,not chaotic
69,Sim.86,not chaotic,not chaotic,not chaotic,not chaotic
70,Sim.86,not chaotic,not chaotic,not chaotic,not chaotic
71,Sim.86,not chaotic,not chaotic,not chaotic,not chaotic
72,Sim.86,not chaotic,not chaotic,not chaotic,not chaotic
73,Sim.86,not chaotic,chaotic,not chaotic,not chaotic
74,Sim.86,not chaotic,chaotic,not chaotic,not chaotic
75,Sim.86,not chaotic,chaotic,not chaotic,not chaotic
76,Sim.86,not chaotic,chaotic,not chaotic,not chaotic
77,Sim.86,not chaotic,chaotic,not chaotic,not chaotic
78,Sim.86,not chaotic,not chaotic,chaotic,not chaotic
79,Sim.86,not chaotic,chaotic,chaotic,not chaotic
80,Sim.86,not chaotic,chaotic,not chaotic,not chaotic
81,Sim.86,chaotic,chaotic,not chaotic,not chaotic
82,Sim.86,chaotic,not chaotic,not chaotic,not chaotic
83,Sim.86,chaotic,not chaotic,not chaotic,not chaotic
84,Sim.86,chaotic,chaotic,not chaotic,not chaotic
85,Sim.86,not chaotic,not chaotic,not chaotic,not chaotic
86,Sim.86,chaotic,chaotic,not chaotic,not chaotic
87,Sim.86,chaotic,chaotic,chaotic,not chaotic
88,Sim.86,not chaotic,chaotic,chaotic,not chaotic
89,Sim.86,not chaotic,not chaotic,not chaotic,not chaotic
90,Sim.86,not chaotic,not chaotic,chaotic,not chaotic
91,Sim.86,not chaotic,not chaotic,chaotic,not chaotic
92,Sim.86,not chaotic,not chaotic,not chaotic,not chaotic
93,Sim.86,not chaotic,chaotic,not chaotic,not chaotic
94,Sim.86,chaotic,not chaotic,not chaotic,not chaotic
95,Sim.86,not chaotic,not chaotic,chaotic,not chaotic
96,Sim.86,not chaotic,not chaotic,chaotic,not chaotic
1,Sim.87,not chaotic,not chaotic,not chaotic,not chaotic
2,Sim.87,not chaotic,not chaotic,not chaotic,not chaotic
3,Sim.87,chaotic,not chaotic,not chaotic,not chaotic
4,Sim.87,chaotic,not chaotic,not chaotic,chaotic
5,Sim.87,not chaotic,not chaotic,not chaotic,not chaotic
6,Sim.87,not chaotic,not chaotic,not chaotic,not chaotic
7,Sim.87,chaotic,not chaotic,not chaotic,not chaotic
8,Sim.87,chaotic,not chaotic,not chaotic,chaotic
9,Sim.87,not chaotic,not chaotic,not chaotic,not chaotic
10,Sim.87,not chaotic,not chaotic,not chaotic,not chaotic
11,Sim.87,chaotic,not chaotic,not chaotic,not chaotic
12,Sim.87,not chaotic,not chaotic,not chaotic,chaotic
13,Sim.87,not chaotic,not chaotic,not chaotic,not chaotic
14,Sim.87,not chaotic,not chaotic,not chaotic,not chaotic
15,Sim.87,not chaotic,not chaotic,not chaotic,not chaotic
16,Sim.87,chaotic,not chaotic,not chaotic,chaotic
17,Sim.87,chaotic,chaotic,not chaotic,chaotic
18,Sim.87,chaotic,chaotic,not chaotic,not chaotic
19,Sim.87,chaotic,chaotic,not chaotic,not chaotic
20,Sim.87,chaotic,chaotic,not chaotic,not chaotic
21,Sim.87,chaotic,chaotic,not chaotic,not chaotic
22,Sim.87,not chaotic,chaotic,not chaotic,not chaotic
23,Sim.87,chaotic,chaotic,not chaotic,not chaotic
24,Sim.87,chaotic,chaotic,not chaotic,not chaotic
25,Sim.87,chaotic,chaotic,not chaotic,not chaotic
26,Sim.87,chaotic,chaotic,not chaotic,not chaotic
27,Sim.87,not chaotic,chaotic,not chaotic,chaotic
28,Sim.87,not chaotic,chaotic,not chaotic,not chaotic
29,Sim.87,not chaotic,chaotic,not chaotic,not chaotic
30,Sim.87,not chaotic,chaotic,not chaotic,not chaotic
31,Sim.87,not chaotic,chaotic,not chaotic,not chaotic
32,Sim.87,not chaotic,chaotic,not chaotic,not chaotic
33,Sim.87,not chaotic,not chaotic,not chaotic,not chaotic
34,Sim.87,not chaotic,not chaotic,not chaotic,not chaotic
35,Sim.87,not chaotic,not chaotic,not chaotic,not chaotic
36,Sim.87,chaotic,not chaotic,not chaotic,not chaotic
37,Sim.87,not chaotic,not chaotic,not chaotic,not chaotic
38,Sim.87,not chaotic,not chaotic,not chaotic,not chaotic
39,Sim.87,chaotic,not chaotic,not chaotic,not chaotic
40,Sim.87,not chaotic,not chaotic,not chaotic,not chaotic
41,Sim.87,chaotic,not chaotic,not chaotic,not chaotic
42,Sim.87,not chaotic,not chaotic,not chaotic,not chaotic
43,Sim.87,not chaotic,not chaotic,not chaotic,not chaotic
44,Sim.87,chaotic,chaotic,not chaotic,not chaotic
45,Sim.87,chaotic,not chaotic,not chaotic,not chaotic
46,Sim.87,not chaotic,not chaotic,not chaotic,not chaotic
47,Sim.87,not chaotic,not chaotic,not chaotic,not chaotic
48,Sim.87,not chaotic,not chaotic,not chaotic,not chaotic
49,Sim.87,chaotic,chaotic,not chaotic,chaotic
50,Sim.87,chaotic,chaotic,chaotic,chaotic
51,Sim.87,chaotic,chaotic,chaotic,chaotic
52,Sim.87,not chaotic,not chaotic,not chaotic,chaotic
53,Sim.87,not chaotic,chaotic,chaotic,chaotic
54,Sim.87,chaotic,chaotic,chaotic,chaotic
55,Sim.87,chaotic,chaotic,chaotic,chaotic
56,Sim.87,chaotic,not chaotic,chaotic,chaotic
57,Sim.87,chaotic,chaotic,chaotic,chaotic
58,Sim.87,not chaotic,chaotic,chaotic,chaotic
59,Sim.87,chaotic,chaotic,chaotic,not chaotic
60,Sim.87,chaotic,chaotic,chaotic,chaotic
61,Sim.87,chaotic,chaotic,chaotic,chaotic
62,Sim.87,chaotic,chaotic,chaotic,chaotic
63,Sim.87,not chaotic,chaotic,chaotic,chaotic
64,Sim.87,not chaotic,chaotic,chaotic,not chaotic
65,Sim.87,chaotic,not chaotic,not chaotic,not chaotic
66,Sim.87,chaotic,not chaotic,not chaotic,not chaotic
67,Sim.87,chaotic,not chaotic,not chaotic,not chaotic
68,Sim.87,chaotic,not chaotic,not chaotic,not chaotic
69,Sim.87,not chaotic,not chaotic,not chaotic,not chaotic
70,Sim.87,not chaotic,not chaotic,not chaotic,not chaotic
71,Sim.87,not chaotic,not chaotic,not chaotic,not chaotic
72,Sim.87,not chaotic,not chaotic,not chaotic,not chaotic
